CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
938,67,Male,Premium,1476,47,7,UPI,5,46,No
939,68,Female,Basic,1904,3,6,Credit Card,7,28,No
940,36,Male,Premium,1508,19,8,Credit Card,7,41,No
941,38,Female,Enterprise,1497,28,7,Credit Card,4,32,Yes
942,22,Male,Basic,219,3,8,Credit Card,4,25,Yes
943,35,Male,Basic,438,38,8,Credit Card,10,34,No
944,45,Female,Basic,1493,4,5,Credit Card,3,33,No
945,59,Male,Basic,617,24,1,Net Banking,2,13,No
946,39,Female,Basic,1533,31,6,Net Banking,3,25,Yes
947,38,Female,Premium,1254,45,2,Credit Card,8,42,No
948,23,Male,Basic,1327,59,6,Net Banking,1,40,Yes
949,18,Female,Enterprise,1905,45,8,UPI,4,39,Yes
950,22,Male,Premium,385,59,9,UPI,7,44,No
951,58,Male,Premium,1351,11,9,Credit Card,5,49,No
952,29,Female,Enterprise,1433,37,1,UPI,2,44,No
953,43,Male,Basic,1637,1,5,UPI,1,48,No
954,63,Female,Basic,1504,9,5,Net Banking,6,10,No
955,51,Male,Premium,452,17,8,Net Banking,5,31,No
956,66,Male,Enterprise,218,54,8,Net Banking,3,44,Yes
957,31,Male,Premium,911,1,4,Net Banking,9,11,No
958,43,Male,Basic,1955,3,4,UPI,3,25,No
959,62,Male,Enterprise,1359,47,8,Credit Card,2,46,Yes
960,44,Female,Basic,422,26,7,Net Banking,5,45,No
961,26,Female,Enterprise,202,53,6,UPI,9,34,No
962,43,Female,Enterprise,1459,31,7,Net Banking,8,20,No
963,64,Female,Basic,1053,26,5,UPI,6,7,No
964,39,Female,Premium,1688,23,2,Net Banking,3,33,No
965,64,Female,Basic,427,30,6,Credit Card,6,35,No
966,47,Male,Basic,1112,10,7,Net Banking,5,29,No
967,60,Male,Premium,1877,8,7,Credit Card,1,12,Yes
968,65,Female,Premium,698,44,0,Net Banking,5,5,No
969,34,Female,Enterprise,720,25,6,Net Banking,7,12,No
970,43,Male,Premium,901,22,2,Net Banking,9,29,No
971,53,Male,Basic,1116,15,1,UPI,1,35,No
972,18,Male,Enterprise,1900,59,1,UPI,3,20,No
973,25,Female,Enterprise,1362,41,7,Credit Card,8,37,No
974,66,Female,Basic,1499,56,8,Credit Card,6,1,No
975,52,Female,Enterprise,490,57,2,UPI,5,16,No
976,69,Male,Basic,1276,10,2,Credit Card,10,30,No
977,32,Male,Enterprise,1910,20,5,Credit Card,2,9,No
978,64,Female,Basic,1333,41,9,UPI,3,42,Yes
979,39,Female,Basic,914,47,0,UPI,2,10,No
980,31,Male,Basic,1147,23,5,UPI,1,13,No
981,43,Male,Premium,847,53,2,UPI,7,48,No
982,45,Male,Basic,1227,53,3,Net Banking,3,20,No
983,40,Male,Basic,1890,1,8,UPI,7,29,No
984,31,Female,Premium,883,2,2,Credit Card,7,4,No
985,41,Male,Enterprise,1069,58,0,Net Banking,8,46,No
986,19,Male,Basic,1270,19,2,Net Banking,1,49,No
987,62,Male,Basic,293,14,6,Credit Card,5,28,No
988,43,Female,Basic,1139,8,6,Net Banking,10,37,No
989,31,Female,Basic,759,38,4,Credit Card,9,13,No
990,68,Male,Enterprise,1975,12,0,Net Banking,7,3,No
991,24,Male,Enterprise,412,26,7,Net Banking,1,37,Yes
992,20,Male,Premium,635,27,9,Credit Card,8,48,No
993,64,Female,Basic,1051,29,7,Credit Card,3,19,Yes
994,40,Female,Premium,707,15,9,Credit Card,4,28,Yes
995,63,Female,Premium,1035,46,9,Credit Card,4,19,Yes
996,60,Male,Enterprise,850,53,9,UPI,10,17,No
997,64,Female,Premium,404,1,1,UPI,8,18,No
998,62,Male,Premium,580,43,9,Credit Card,1,18,Yes
999,35,Male,Premium,1296,28,2,UPI,8,23,No
1000,55,Male,Basic,1739,57,3,Credit Card,9,40,No
1001,52,Female,Enterprise,1299,3,0,Credit Card,9,9,No
1002,68,Male,Premium,276,51,3,Net Banking,5,29,No
1003,32,Female,Premium,1015,18,4,Credit Card,4,42,No
1004,42,Female,Basic,967,52,2,Credit Card,4,29,No
1005,54,Male,Premium,609,34,9,Credit Card,9,2,No
1006,45,Male,Premium,1837,32,1,Credit Card,8,17,No
1007,27,Female,Basic,305,29,5,Net Banking,10,45,No
1008,56,Male,Basic,750,25,7,Credit Card,10,31,No
1009,34,Female,Premium,1699,26,6,Net Banking,7,28,No
1010,56,Male,Premium,1025,39,0,Credit Card,3,43,No
1011,39,Female,Premium,1498,8,3,Net Banking,4,48,No
1012,43,Female,Basic,287,19,2,UPI,9,39,No
1013,61,Female,Premium,1946,54,5,Net Banking,8,30,No
1014,42,Female,Basic,1080,47,8,Net Banking,1,35,Yes
1015,34,Male,Basic,1300,42,8,Credit Card,3,48,Yes
1016,30,Male,Basic,1300,22,6,Net Banking,10,20,No
1017,37,Female,Basic,1665,29,8,Net Banking,2,16,Yes
1018,42,Female,Basic,739,33,7,Credit Card,2,34,Yes
1019,21,Male,Basic,444,38,4,UPI,8,14,No
1020,27,Male,Basic,777,45,8,UPI,6,26,No
1021,20,Male,Basic,1605,46,6,UPI,6,20,No
1022,58,Male,Premium,1181,35,4,Net Banking,4,42,No
1023,62,Male,Basic,916,43,7,Credit Card,1,24,Yes
1024,35,Male,Basic,1793,3,6,UPI,7,43,No
1025,64,Female,Enterprise,1936,19,8,UPI,8,18,No
1026,53,Male,Basic,1960,10,9,UPI,2,43,Yes
1027,64,Male,Premium,341,27,0,UPI,2,9,No
1028,39,Female,Basic,1092,15,8,Credit Card,1,19,Yes
1029,51,Male,Basic,1591,11,6,UPI,4,20,Yes
1030,64,Male,Premium,1307,47,0,Net Banking,6,42,No
1031,25,Male,Premium,1366,26,0,Net Banking,5,30,No
1032,57,Male,Enterprise,551,59,4,Credit Card,4,26,No
1033,66,Male,Premium,744,24,7,UPI,4,31,Yes
1034,61,Female,Enterprise,1112,13,8,UPI,10,35,No
1035,36,Male,Basic,351,32,5,Net Banking,7,3,No
1036,59,Female,Basic,1381,37,9,Credit Card,7,40,No
1037,58,Female,Basic,1669,4,7,Net Banking,2,29,Yes
1038,54,Male,Basic,852,13,5,Credit Card,7,6,No
1039,23,Female,Premium,1157,9,5,Credit Card,2,1,No
1040,69,Male,Premium,962,57,3,Credit Card,4,24,No
1041,43,Female,Basic,1526,49,4,Net Banking,1,38,No
1042,51,Female,Enterprise,823,34,1,Credit Card,5,34,No
1043,62,Male,Enterprise,855,56,2,Net Banking,1,7,No
1044,23,Male,Basic,649,37,2,Net Banking,4,11,No
1045,54,Male,Basic,920,48,4,UPI,9,11,No
1046,50,Male,Basic,1447,7,4,Net Banking,8,36,No
1047,39,Male,Basic,242,1,5,Net Banking,6,20,No
1048,38,Female,Basic,463,58,4,UPI,8,16,No
1049,23,Female,Premium,1979,12,5,UPI,5,5,No
1050,23,Female,Basic,1226,21,7,UPI,7,24,No
1051,65,Female,Basic,1860,11,1,Credit Card,8,30,No
1052,21,Female,Enterprise,1491,44,3,Credit Card,7,30,No
1053,47,Female,Premium,795,51,5,UPI,4,39,No
1054,28,Female,Enterprise,1239,58,4,Credit Card,5,48,No
1055,47,Male,Basic,1557,44,0,UPI,10,47,No
1056,48,Male,Basic,1687,44,8,Credit Card,6,37,No
1057,41,Female,Premium,1282,14,2,Net Banking,6,33,No
1058,26,Female,Basic,1212,34,1,Credit Card,9,20,No
1059,20,Male,Basic,376,34,8,Credit Card,10,22,No
1060,68,Male,Premium,262,25,6,Net Banking,2,41,Yes
1061,48,Male,Premium,1157,4,4,UPI,6,21,No
1062,57,Male,Basic,1202,52,5,Credit Card,3,37,No
1063,54,Female,Basic,760,55,3,Credit Card,2,27,No
1064,53,Male,Basic,1530,26,0,Net Banking,6,38,No
1065,41,Female,Basic,1469,16,3,Net Banking,4,35,No
1066,48,Female,Basic,1512,10,8,Net Banking,5,38,No
1067,23,Female,Basic,1154,45,0,Net Banking,5,40,No
1068,19,Male,Basic,1555,2,9,UPI,3,6,Yes
1069,37,Male,Enterprise,1750,35,2,Credit Card,4,32,No
1070,45,Female,Premium,1049,19,4,Credit Card,3,16,No
1071,28,Female,Premium,1478,6,6,Credit Card,7,28,No
1072,21,Female,Basic,803,19,8,Credit Card,1,16,Yes
1073,32,Male,Basic,1733,59,5,UPI,6,27,No
1074,23,Female,Basic,1941,53,2,Credit Card,4,3,No
1075,66,Male,Basic,805,52,6,UPI,1,49,Yes
1076,47,Female,Basic,1960,51,3,UPI,1,21,No
1077,55,Female,Premium,1029,8,2,Net Banking,5,38,No
1078,68,Female,Premium,1686,14,6,Net Banking,5,38,No
1079,19,Male,Premium,1422,10,6,Credit Card,10,30,No
1080,32,Male,Basic,1494,3,3,UPI,7,22,No
1081,28,Female,Enterprise,945,38,6,Net Banking,4,19,Yes
1082,25,Male,Basic,757,29,1,UPI,9,31,No
1083,43,Female,Basic,263,15,0,Net Banking,4,20,No
1084,68,Male,Basic,1453,23,1,UPI,7,47,No
1085,62,Male,Premium,1141,23,3,Credit Card,5,19,No
1086,61,Male,Enterprise,448,18,7,Credit Card,5,2,No
1087,22,Female,Basic,1469,46,2,UPI,6,40,No
1088,23,Male,Enterprise,1139,19,9,Net Banking,8,39,No
1089,43,Male,Enterprise,1810,28,5,Net Banking,5,27,No
1090,21,Female,Basic,356,26,5,Credit Card,3,8,No
1091,36,Female,Basic,934,10,8,Credit Card,6,45,No
1092,37,Female,Basic,1925,47,8,Credit Card,2,27,Yes
1093,50,Female,Enterprise,1184,4,3,Net Banking,8,15,No
1094,37,Male,Basic,1787,55,8,Net Banking,8,12,No
1095,66,Male,Premium,1311,2,5,Credit Card,3,47,No
1096,29,Male,Basic,1536,3,1,UPI,8,14,No
1097,64,Male,Premium,1289,7,9,Net Banking,9,7,No
1098,18,Male,Basic,861,55,5,Credit Card,5,17,No
1099,43,Female,Premium,1243,16,1,UPI,5,26,No
1100,31,Male,Enterprise,232,31,7,Net Banking,6,37,No
1101,55,Male,Enterprise,757,10,3,UPI,7,20,No
1102,54,Male,Enterprise,272,19,4,UPI,3,10,No
1103,28,Female,Basic,1024,28,7,Net Banking,5,19,No
1104,53,Female,Premium,1566,17,7,Credit Card,1,18,Yes
1105,30,Male,Basic,1356,28,5,UPI,10,30,No
1106,60,Female,Basic,1278,19,3,Credit Card,5,30,No
1107,20,Female,Premium,260,37,0,Net Banking,4,25,No
1108,50,Female,Basic,1743,23,6,UPI,1,24,Yes
1109,23,Female,Premium,471,20,7,UPI,7,10,No
1110,67,Female,Enterprise,445,13,8,UPI,1,2,Yes
1111,27,Female,Basic,1399,13,1,UPI,8,38,No
1112,22,Female,Premium,827,43,0,UPI,10,32,No
1113,40,Male,Basic,1540,11,3,Net Banking,2,35,No
1114,27,Male,Basic,904,48,4,UPI,10,37,No
1115,61,Female,Basic,861,15,9,Net Banking,5,7,No
1116,19,Male,Enterprise,1354,17,0,Credit Card,6,7,No
1117,30,Male,Enterprise,1325,54,4,Net Banking,9,27,No
1118,57,Female,Enterprise,509,50,5,UPI,7,10,No
1119,19,Male,Enterprise,1515,28,2,Credit Card,6,33,No
1120,37,Female,Basic,1945,19,6,Net Banking,5,43,No
1121,18,Female,Basic,694,4,5,Net Banking,6,7,No
1122,54,Female,Premium,1584,22,3,Net Banking,4,6,No
1123,26,Male,Basic,537,22,2,UPI,1,6,No
1124,34,Male,Basic,778,55,4,UPI,9,13,No
1125,26,Male,Basic,209,37,2,Net Banking,5,48,No
1126,28,Male,Premium,248,39,9,Net Banking,8,13,No
1127,32,Female,Premium,1710,34,8,Credit Card,7,2,No
1128,41,Female,Basic,822,33,8,UPI,8,19,No
1129,55,Male,Basic,1544,44,5,UPI,1,19,No
1130,52,Female,Premium,930,42,5,Credit Card,9,38,No
1131,47,Female,Premium,1792,40,3,Net Banking,1,2,No
1132,48,Male,Basic,994,33,3,Net Banking,3,26,No
1133,66,Female,Premium,1170,12,1,Credit Card,8,6,No
1134,22,Male,Basic,1848,2,9,Net Banking,1,20,Yes
1135,61,Female,Basic,332,59,3,Net Banking,1,23,No
1136,67,Male,Premium,1806,28,7,Credit Card,6,15,No
1137,31,Female,Premium,282,10,9,Credit Card,5,6,No
1138,28,Female,Basic,256,22,1,Credit Card,6,28,No
1139,26,Male,Premium,575,17,8,Net Banking,3,35,Yes
1140,51,Male,Premium,548,26,0,Credit Card,10,11,No
1141,29,Male,Premium,470,3,1,Net Banking,10,8,No
1142,52,Male,Premium,1706,7,1,UPI,6,49,No
1143,52,Female,Premium,310,44,5,UPI,2,24,No
1144,18,Female,Basic,1068,8,6,Credit Card,8,21,No
1145,57,Male,Basic,1086,20,2,Net Banking,6,49,No
1146,39,Female,Basic,275,12,8,Net Banking,4,36,Yes
1147,46,Male,Basic,1381,35,4,Net Banking,4,7,No
1148,25,Male,Premium,1755,17,4,Credit Card,7,5,No
1149,28,Female,Premium,1866,28,3,Net Banking,3,29,No
1150,58,Female,Basic,528,41,8,Net Banking,3,16,Yes
1151,54,Male,Basic,321,10,7,Net Banking,6,6,No
1152,31,Male,Basic,240,22,3,UPI,9,14,No
1153,47,Male,Basic,1390,38,3,Net Banking,1,2,No
1154,52,Female,Premium,1121,57,1,UPI,5,25,No
1155,38,Female,Basic,841,33,8,Net Banking,1,31,Yes
1156,54,Female,Premium,1246,22,2,Net Banking,1,13,No
1157,22,Female,Enterprise,478,44,3,Net Banking,3,18,No
1158,36,Male,Basic,962,37,6,UPI,3,17,Yes
1159,31,Male,Basic,668,13,9,Net Banking,4,45,Yes
1160,43,Male,Basic,1623,27,7,Credit Card,3,28,Yes
1161,21,Male,Premium,208,15,7,Net Banking,6,12,No
1162,42,Male,Premium,212,22,3,UPI,4,35,No
1163,62,Male,Basic,1123,30,6,UPI,8,22,No
1164,59,Female,Premium,1122,43,9,Credit Card,1,39,Yes
1165,42,Female,Enterprise,1275,40,0,Credit Card,8,1,No
1166,35,Male,Basic,1432,37,5,Credit Card,1,37,No
1167,57,Male,Basic,1773,34,5,UPI,1,21,No
1168,25,Female,Enterprise,1835,44,5,Net Banking,7,1,No
1169,56,Female,Premium,1928,34,1,Net Banking,1,4,No
1170,57,Female,Enterprise,1625,58,7,Credit Card,9,32,No
1171,31,Female,Premium,1414,48,4,Credit Card,8,1,No
1172,49,Male,Enterprise,1274,53,4,Net Banking,1,13,No
1173,68,Male,Basic,1616,35,1,Credit Card,2,46,No
1174,55,Male,Premium,852,42,3,Net Banking,2,47,No
1175,50,Male,Enterprise,1903,19,8,Net Banking,2,17,Yes
1176,40,Male,Premium,820,8,8,Net Banking,6,12,No
1177,32,Female,Basic,1942,39,5,Net Banking,4,7,No
1178,50,Male,Basic,1523,33,8,UPI,8,3,No
1179,42,Female,Basic,1845,44,3,Net Banking,1,26,No
1180,34,Male,Basic,395,28,0,Credit Card,10,31,No
1181,50,Male,Basic,616,37,1,Credit Card,4,36,No
1182,64,Male,Premium,863,48,0,Credit Card,10,26,No
1183,19,Male,Premium,1643,25,7,Credit Card,5,3,No
1184,31,Male,Basic,1978,36,8,UPI,9,44,No
1185,57,Female,Premium,1863,17,9,Net Banking,5,28,No
1186,57,Female,Basic,1840,24,5,Net Banking,3,44,No
1187,68,Female,Basic,1745,21,1,Credit Card,4,17,No
1188,56,Male,Basic,1579,2,5,Credit Card,10,38,No
1189,68,Male,Premium,347,31,8,Credit Card,7,47,No
1190,23,Female,Basic,1200,44,2,Net Banking,1,30,No
1191,23,Male,Basic,1588,33,8,UPI,6,2,No
1192,20,Male,Basic,563,30,1,UPI,8,8,No
1193,24,Female,Enterprise,1875,12,4,UPI,1,14,No
1194,68,Male,Basic,1925,44,1,UPI,8,37,No
1195,25,Female,Premium,601,12,6,Credit Card,7,35,No
1196,59,Male,Premium,805,51,9,Net Banking,1,42,Yes
1197,69,Female,Premium,1715,57,8,Credit Card,9,39,No
1198,32,Male,Enterprise,428,49,6,UPI,3,11,Yes
1199,64,Male,Basic,1798,52,4,Credit Card,2,15,No
1200,46,Female,Basic,736,24,3,UPI,7,2,No
1201,50,Male,Enterprise,467,24,3,Net Banking,3,37,No
1202,69,Male,Basic,1628,58,9,UPI,1,43,Yes
1203,47,Female,Premium,1234,11,7,Credit Card,10,32,No
1204,56,Male,Premium,1543,13,9,Net Banking,3,40,Yes
1205,44,Female,Premium,1936,27,9,UPI,6,13,No
1206,53,Male,Enterprise,325,8,9,UPI,3,43,Yes
1207,46,Male,Enterprise,505,10,9,Net Banking,5,17,No
1208,55,Male,Premium,1925,8,9,Credit Card,9,15,No
1209,50,Male,Basic,1734,20,0,Net Banking,7,33,No
1210,54,Female,Enterprise,1312,8,4,Credit Card,2,16,No
1211,44,Male,Basic,1578,9,1,UPI,1,13,No
1212,50,Female,Basic,827,7,8,UPI,7,22,No
1213,21,Male,Enterprise,1575,14,6,Net Banking,4,23,Yes
1214,39,Male,Basic,888,28,9,UPI,7,36,No
1215,19,Male,Basic,1237,2,7,Net Banking,6,43,No
1216,27,Male,Basic,1480,57,5,UPI,7,10,No
1217,22,Female,Enterprise,1432,43,8,UPI,4,17,Yes
1218,27,Female,Premium,480,8,5,Credit Card,3,30,No
1219,50,Female,Premium,642,13,6,Net Banking,5,13,No
1220,55,Female,Basic,1036,21,6,Net Banking,3,30,Yes
1221,30,Male,Premium,588,47,8,UPI,3,46,Yes
1222,48,Female,Premium,816,28,7,Credit Card,4,30,Yes
1223,64,Female,Basic,1706,35,0,Credit Card,8,7,No
1224,53,Male,Basic,346,23,3,Net Banking,2,10,No
1225,62,Male,Basic,1502,46,6,Net Banking,4,35,Yes
1226,41,Male,Enterprise,720,15,7,UPI,3,2,Yes
1227,69,Male,Premium,829,2,6,Net Banking,7,30,No
1228,32,Female,Enterprise,1829,51,2,UPI,2,19,No
1229,46,Female,Basic,633,12,3,Credit Card,1,39,No
1230,25,Male,Premium,343,57,6,Net Banking,10,37,No
1231,22,Male,Premium,488,52,7,Credit Card,1,3,Yes
1232,46,Male,Premium,1609,36,6,Credit Card,6,25,No
1233,64,Female,Enterprise,213,3,5,UPI,3,34,No
1234,21,Female,Basic,456,5,8,Credit Card,7,22,No
1235,29,Male,Basic,1569,3,8,UPI,8,38,No
1236,62,Male,Premium,1921,57,6,UPI,5,14,No
1237,19,Female,Premium,1568,47,7,Credit Card,5,39,No
1238,44,Male,Premium,1623,19,5,Credit Card,2,2,No
1239,48,Male,Basic,1430,2,0,UPI,8,32,No
1240,68,Female,Premium,1057,44,0,UPI,10,43,No
1241,68,Male,Basic,1142,37,5,Credit Card,1,3,No
1242,53,Female,Basic,1395,54,1,UPI,10,41,No
1243,53,Male,Premium,663,17,7,UPI,9,8,No
1244,43,Male,Premium,469,14,0,Net Banking,1,26,No
1245,60,Female,Basic,1444,28,1,Net Banking,1,32,No
1246,44,Female,Basic,1375,27,7,Net Banking,1,11,Yes
1247,22,Male,Basic,822,54,5,Net Banking,7,1,No
1248,37,Female,Basic,1406,10,9,Net Banking,4,15,Yes
1249,28,Male,Premium,1622,3,1,UPI,7,4,No
1250,27,Male,Enterprise,271,36,1,UPI,5,4,No
1251,57,Female,Basic,1641,38,6,Net Banking,7,28,No
1252,55,Male,Premium,1506,56,4,Credit Card,10,10,No
1253,23,Male,Enterprise,273,25,4,Net Banking,7,11,No
1254,25,Female,Enterprise,554,22,7,Credit Card,4,23,Yes
1255,40,Female,Basic,1950,48,6,UPI,2,47,Yes
1256,64,Male,Enterprise,696,39,8,Credit Card,8,3,No
1257,43,Female,Basic,1551,47,3,UPI,2,39,No
1258,63,Female,Basic,1187,30,9,Credit Card,9,39,No
1259,60,Female,Basic,1758,21,3,UPI,5,17,No
1260,29,Female,Basic,779,30,1,UPI,9,22,No
1261,43,Male,Basic,1109,28,2,Net Banking,9,27,No
1262,30,Male,Basic,1670,31,0,UPI,8,16,No
1263,57,Male,Basic,572,57,0,Net Banking,8,16,No
1264,35,Female,Enterprise,561,52,6,Net Banking,4,40,Yes
1265,42,Female,Enterprise,292,26,4,Net Banking,4,3,No
1266,50,Female,Basic,1544,43,2,Credit Card,2,47,No
1267,64,Female,Enterprise,523,22,6,Credit Card,4,33,Yes
1268,57,Female,Enterprise,583,21,1,UPI,4,42,No
1269,60,Female,Premium,774,1,2,Net Banking,6,2,No
1270,29,Female,Basic,935,37,0,Net Banking,3,39,No
1271,61,Male,Premium,936,13,7,UPI,2,46,Yes
1272,53,Male,Enterprise,545,21,1,Net Banking,8,48,No
1273,65,Female,Premium,1326,46,6,UPI,2,27,Yes
1274,21,Female,Basic,1438,9,8,Net Banking,8,15,No
1275,22,Female,Premium,1415,17,5,Credit Card,7,7,No
1276,54,Male,Premium,1895,47,1,UPI,3,45,No
1277,25,Male,Premium,918,21,1,UPI,6,42,No
1278,59,Female,Basic,980,31,8,Credit Card,6,9,No
1279,66,Female,Basic,1219,39,9,UPI,10,41,No
1280,45,Male,Enterprise,1417,59,7,Credit Card,5,6,No
1281,48,Male,Enterprise,1603,54,8,Net Banking,8,12,No
1282,26,Male,Basic,1626,22,3,Credit Card,5,30,No
1283,68,Male,Enterprise,863,12,3,Credit Card,7,20,No
1284,46,Female,Basic,1972,55,1,UPI,6,20,No
1285,31,Male,Premium,799,6,9,Net Banking,7,46,No
1286,57,Male,Premium,210,53,0,Credit Card,9,27,No
1287,58,Female,Enterprise,386,16,9,Net Banking,3,20,Yes
1288,39,Male,Enterprise,925,26,3,Credit Card,10,7,No
1289,28,Male,Basic,1238,5,9,UPI,7,40,No
1290,40,Male,Enterprise,977,9,9,Credit Card,10,40,No
1291,18,Female,Basic,1520,46,7,Credit Card,3,30,Yes
1292,63,Male,Premium,610,40,1,Net Banking,2,8,No
1293,54,Female,Premium,1155,14,7,Credit Card,7,2,No
1294,38,Female,Premium,784,44,0,UPI,4,14,No
1295,43,Male,Basic,1275,42,0,UPI,1,10,No
1296,63,Male,Enterprise,1863,30,3,Credit Card,6,18,No
1297,53,Male,Basic,1251,52,6,Credit Card,6,18,No
1298,40,Male,Basic,776,52,8,Net Banking,6,16,No
1299,18,Female,Premium,1240,26,4,Net Banking,2,5,No
1300,68,Male,Basic,1574,53,1,UPI,1,31,No
1301,57,Male,Enterprise,1651,45,6,Net Banking,3,37,Yes
1302,32,Male,Basic,1873,29,1,Credit Card,2,20,No
1303,38,Female,Basic,1452,19,8,UPI,6,23,No
1304,64,Male,Enterprise,1989,47,8,Net Banking,6,32,No
1305,26,Male,Premium,1188,8,2,UPI,5,42,No
1306,26,Female,Basic,1433,23,7,Credit Card,10,17,No
1307,27,Female,Premium,1654,53,3,Net Banking,10,13,No
1308,69,Male,Premium,1517,42,2,Credit Card,5,49,No
1309,43,Male,Premium,942,35,0,Credit Card,9,13,No
1310,58,Male,Basic,1976,31,4,UPI,5,17,No
1311,52,Male,Enterprise,1805,53,3,UPI,10,15,No
1312,69,Male,Enterprise,1327,35,0,UPI,6,26,No
1313,42,Female,Premium,403,32,9,Net Banking,4,44,Yes
1314,43,Female,Basic,1276,58,7,Net Banking,10,28,No
1315,28,Male,Enterprise,1173,5,7,UPI,1,42,Yes
1316,55,Male,Premium,1139,16,7,Net Banking,4,45,Yes
1317,19,Female,Premium,1598,17,2,Net Banking,2,30,No
1318,24,Male,Basic,1277,32,5,UPI,10,43,No
1319,35,Male,Enterprise,1499,38,6,Credit Card,3,35,Yes
1320,44,Male,Premium,1558,58,8,Net Banking,7,22,No
1321,51,Male,Basic,1254,32,4,Net Banking,7,10,No
1322,44,Male,Basic,1358,52,8,Credit Card,1,11,Yes
1323,34,Female,Enterprise,1281,20,5,Credit Card,8,38,No
1324,60,Male,Basic,304,48,9,Credit Card,7,33,No
1325,61,Male,Enterprise,1489,56,9,UPI,1,6,Yes
1326,68,Male,Premium,1745,2,9,Credit Card,8,37,No
1327,41,Female,Premium,1719,20,3,UPI,2,7,No
1328,42,Female,Basic,452,47,0,Credit Card,8,44,No
1329,24,Female,Basic,494,18,0,Credit Card,3,12,No
1330,69,Female,Enterprise,867,1,9,UPI,10,7,No
1331,23,Male,Basic,1381,58,4,UPI,7,2,No
1332,41,Female,Premium,748,29,2,Credit Card,6,1,No
1333,50,Male,Basic,830,29,4,Credit Card,5,23,No
1334,66,Male,Basic,1290,19,4,Credit Card,10,25,No
1335,46,Female,Basic,1977,44,0,Net Banking,2,18,No
1336,60,Female,Premium,498,40,7,Credit Card,2,44,Yes
1337,39,Female,Enterprise,1686,6,4,UPI,1,7,No
1338,43,Female,Basic,1948,44,4,Net Banking,9,3,No
1339,45,Female,Basic,300,39,8,UPI,8,29,No
1340,67,Male,Basic,1279,50,7,Net Banking,8,10,No
1341,38,Female,Premium,531,54,0,Net Banking,1,43,No
1342,66,Female,Basic,1035,46,2,UPI,5,5,No
1343,24,Female,Enterprise,1974,8,6,Net Banking,6,34,No
1344,34,Male,Premium,592,24,0,UPI,2,8,No
1345,37,Female,Premium,1966,20,0,Credit Card,10,14,No
1346,58,Male,Basic,1073,54,4,Net Banking,5,40,No
1347,66,Female,Enterprise,580,14,8,UPI,6,6,No
1348,37,Female,Basic,291,5,5,Net Banking,9,1,No
1349,39,Male,Basic,646,41,9,UPI,10,33,No
1350,45,Female,Premium,308,40,1,Credit Card,1,40,No
1351,57,Male,Premium,516,34,8,Credit Card,10,11,No
1352,66,Male,Basic,1391,16,5,Net Banking,3,24,No
1353,24,Male,Basic,1658,45,4,Net Banking,9,10,No
1354,18,Female,Premium,641,7,4,UPI,1,44,No
1355,49,Female,Basic,417,16,2,UPI,1,23,No
1356,30,Female,Enterprise,1445,7,5,Net Banking,1,16,No
1357,47,Male,Premium,872,27,3,UPI,7,37,No
1358,40,Female,Basic,1751,14,9,UPI,5,16,No
1359,68,Male,Basic,477,14,1,UPI,6,44,No
1360,36,Female,Basic,1208,44,2,Net Banking,8,31,No
1361,49,Male,Premium,768,33,8,Credit Card,2,6,Yes
1362,47,Male,Premium,1797,33,8,Credit Card,2,30,Yes
1363,46,Male,Basic,1209,44,5,UPI,3,37,No
1364,66,Female,Premium,1074,20,9,Net Banking,3,1,Yes
1365,62,Male,Enterprise,665,53,9,UPI,3,42,Yes
1366,46,Male,Basic,1038,47,8,Credit Card,4,25,Yes
1367,47,Male,Enterprise,953,36,3,UPI,3,46,No
1368,33,Male,Basic,1825,7,4,Credit Card,2,21,No
1369,57,Male,Basic,1807,32,9,Net Banking,9,35,No
1370,36,Male,Basic,1037,48,5,UPI,6,38,No
1371,35,Female,Basic,229,3,8,Net Banking,3,5,Yes
1372,18,Female,Basic,558,39,4,UPI,9,49,No
1373,31,Male,Basic,1511,29,7,UPI,4,12,Yes
1374,68,Female,Enterprise,285,24,0,UPI,4,5,No
1375,64,Female,Enterprise,1457,22,4,UPI,8,9,No
1376,67,Male,Premium,946,6,9,UPI,7,44,No
1377,19,Male,Basic,512,48,0,Net Banking,7,9,No
1378,45,Male,Basic,564,24,9,Net Banking,10,35,No
1379,66,Female,Basic,1104,40,5,Credit Card,7,1,No
1380,67,Male,Premium,1492,23,6,UPI,10,47,No
1381,47,Female,Enterprise,897,54,4,Credit Card,5,10,No
1382,55,Male,Basic,330,38,0,Net Banking,7,46,No
1383,68,Female,Basic,1002,10,5,Credit Card,4,39,No
1384,21,Male,Premium,988,16,9,Net Banking,8,36,No
1385,18,Male,Basic,550,11,4,UPI,9,37,No
1386,25,Female,Basic,379,32,5,Credit Card,3,48,No
1387,46,Female,Premium,1703,45,9,Credit Card,7,35,No
1388,56,Female,Premium,1386,6,6,Credit Card,10,17,No
1389,20,Female,Basic,1319,24,6,Credit Card,9,13,No
1390,49,Female,Basic,973,33,1,UPI,1,6,No
1391,27,Female,Enterprise,709,53,2,Net Banking,2,37,No
1392,27,Male,Basic,564,51,5,Net Banking,7,48,No
