CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
1220,55,0,0,1036,21,6,1,3,30,1
1221,30,1,2,588,47,8,2,3,46,1
1222,48,0,2,816,28,7,0,4,30,1
1223,64,0,0,1706,35,0,0,8,7,0
1224,53,1,0,346,23,3,1,2,10,0
1225,62,1,0,1502,46,6,1,4,35,1
1226,41,1,1,720,15,7,2,3,2,1
1227,69,1,2,829,2,6,1,7,30,0
1228,32,0,1,1829,51,2,2,2,19,0
1229,46,0,0,633,12,3,0,1,39,0
1230,25,1,2,343,57,6,1,10,37,0
1231,22,1,2,488,52,7,0,1,3,1
1232,46,1,2,1609,36,6,0,6,25,0
1233,64,0,1,213,3,5,2,3,34,0
1234,21,0,0,456,5,8,0,7,22,0
1235,29,1,0,1569,3,8,2,8,38,0
1236,62,1,2,1921,57,6,2,5,14,0
1237,19,0,2,1568,47,7,0,5,39,0
1238,44,1,2,1623,19,5,0,2,2,0
1239,48,1,0,1430,2,0,2,8,32,0
1240,68,0,2,1057,44,0,2,10,43,0
1241,68,1,0,1142,37,5,0,1,3,0
1242,53,0,0,1395,54,1,2,10,41,0
1243,53,1,2,663,17,7,2,9,8,0
1244,43,1,2,469,14,0,1,1,26,0
1245,60,0,0,1444,28,1,1,1,32,0
1246,44,0,0,1375,27,7,1,1,11,1
1247,22,1,0,822,54,5,1,7,1,0
1248,37,0,0,1406,10,9,1,4,15,1
1249,28,1,2,1622,3,1,2,7,4,0
1250,27,1,1,271,36,1,2,5,4,0
1251,57,0,0,1641,38,6,1,7,28,0
1252,55,1,2,1506,56,4,0,10,10,0
1253,23,1,1,273,25,4,1,7,11,0
1254,25,0,1,554,22,7,0,4,23,1
1255,40,0,0,1950,48,6,2,2,47,1
1256,64,1,1,696,39,8,0,8,3,0
1257,43,0,0,1551,47,3,2,2,39,0
1258,63,0,0,1187,30,9,0,9,39,0
1259,60,0,0,1758,21,3,2,5,17,0
1260,29,0,0,779,30,1,2,9,22,0
1261,43,1,0,1109,28,2,1,9,27,0
1262,30,1,0,1670,31,0,2,8,16,0
1263,57,1,0,572,57,0,1,8,16,0
1264,35,0,1,561,52,6,1,4,40,1
1265,42,0,1,292,26,4,1,4,3,0
1266,50,0,0,1544,43,2,0,2,47,0
1267,64,0,1,523,22,6,0,4,33,1
1268,57,0,1,583,21,1,2,4,42,0
1269,60,0,2,774,1,2,1,6,2,0
1270,29,0,0,935,37,0,1,3,39,0
1271,61,1,2,936,13,7,2,2,46,1
1272,53,1,1,545,21,1,1,8,48,0
1273,65,0,2,1326,46,6,2,2,27,1
1274,21,0,0,1438,9,8,1,8,15,0
1275,22,0,2,1415,17,5,0,7,7,0
1276,54,1,2,1895,47,1,2,3,45,0
1277,25,1,2,918,21,1,2,6,42,0
1278,59,0,0,980,31,8,0,6,9,0
1279,66,0,0,1219,39,9,2,10,41,0
1280,45,1,1,1417,59,7,0,5,6,0
1281,48,1,1,1603,54,8,1,8,12,0
1282,26,1,0,1626,22,3,0,5,30,0
1283,68,1,1,863,12,3,0,7,20,0
1284,46,0,0,1972,55,1,2,6,20,0
1285,31,1,2,799,6,9,1,7,46,0
1286,57,1,2,210,53,0,0,9,27,0
1287,58,0,1,386,16,9,1,3,20,1
1288,39,1,1,925,26,3,0,10,7,0
1289,28,1,0,1238,5,9,2,7,40,0
1290,40,1,1,977,9,9,0,10,40,0
1291,18,0,0,1520,46,7,0,3,30,1
1292,63,1,2,610,40,1,1,2,8,0
1293,54,0,2,1155,14,7,0,7,2,0
1294,38,0,2,784,44,0,2,4,14,0
1295,43,1,0,1275,42,0,2,1,10,0
1296,63,1,1,1863,30,3,0,6,18,0
1297,53,1,0,1251,52,6,0,6,18,0
1298,40,1,0,776,52,8,1,6,16,0
1299,18,0,2,1240,26,4,1,2,5,0
1300,68,1,0,1574,53,1,2,1,31,0
1301,57,1,1,1651,45,6,1,3,37,1
1302,32,1,0,1873,29,1,0,2,20,0
1303,38,0,0,1452,19,8,2,6,23,0
1304,64,1,1,1989,47,8,1,6,32,0
1305,26,1,2,1188,8,2,2,5,42,0
1306,26,0,0,1433,23,7,0,10,17,0
1307,27,0,2,1654,53,3,1,10,13,0
1308,69,1,2,1517,42,2,0,5,49,0
1309,43,1,2,942,35,0,0,9,13,0
1310,58,1,0,1976,31,4,2,5,17,0
1311,52,1,1,1805,53,3,2,10,15,0
1312,69,1,1,1327,35,0,2,6,26,0
1313,42,0,2,403,32,9,1,4,44,1
1314,43,0,0,1276,58,7,1,10,28,0
1315,28,1,1,1173,5,7,2,1,42,1
1316,55,1,2,1139,16,7,1,4,45,1
1317,19,0,2,1598,17,2,1,2,30,0
1318,24,1,0,1277,32,5,2,10,43,0
1319,35,1,1,1499,38,6,0,3,35,1
1320,44,1,2,1558,58,8,1,7,22,0
1321,51,1,0,1254,32,4,1,7,10,0
1322,44,1,0,1358,52,8,0,1,11,1
1323,34,0,1,1281,20,5,0,8,38,0
1324,60,1,0,304,48,9,0,7,33,0
1325,61,1,1,1489,56,9,2,1,6,1
1326,68,1,2,1745,2,9,0,8,37,0
1327,41,0,2,1719,20,3,2,2,7,0
1328,42,0,0,452,47,0,0,8,44,0
1329,24,0,0,494,18,0,0,3,12,0
1330,69,0,1,867,1,9,2,10,7,0
1331,23,1,0,1381,58,4,2,7,2,0
1332,41,0,2,748,29,2,0,6,1,0
1333,50,1,0,830,29,4,0,5,23,0
1334,66,1,0,1290,19,4,0,10,25,0
1335,46,0,0,1977,44,0,1,2,18,0
1336,60,0,2,498,40,7,0,2,44,1
1337,39,0,1,1686,6,4,2,1,7,0
1338,43,0,0,1948,44,4,1,9,3,0
1339,45,0,0,300,39,8,2,8,29,0
1340,67,1,0,1279,50,7,1,8,10,0
1341,38,0,2,531,54,0,1,1,43,0
1342,66,0,0,1035,46,2,2,5,5,0
1343,24,0,1,1974,8,6,1,6,34,0
1344,34,1,2,592,24,0,2,2,8,0
1345,37,0,2,1966,20,0,0,10,14,0
1346,58,1,0,1073,54,4,1,5,40,0
1347,66,0,1,580,14,8,2,6,6,0
1348,37,0,0,291,5,5,1,9,1,0
1349,39,1,0,646,41,9,2,10,33,0
1350,45,0,2,308,40,1,0,1,40,0
1351,57,1,2,516,34,8,0,10,11,0
1352,66,1,0,1391,16,5,1,3,24,0
1353,24,1,0,1658,45,4,1,9,10,0
1354,18,0,2,641,7,4,2,1,44,0
1355,49,0,0,417,16,2,2,1,23,0
1356,30,0,1,1445,7,5,1,1,16,0
1357,47,1,2,872,27,3,2,7,37,0
1358,40,0,0,1751,14,9,2,5,16,0
1359,68,1,0,477,14,1,2,6,44,0
1360,36,0,0,1208,44,2,1,8,31,0
1361,49,1,2,768,33,8,0,2,6,1
1362,47,1,2,1797,33,8,0,2,30,1
1363,46,1,0,1209,44,5,2,3,37,0
1364,66,0,2,1074,20,9,1,3,1,1
1365,62,1,1,665,53,9,2,3,42,1
1366,46,1,0,1038,47,8,0,4,25,1
1367,47,1,1,953,36,3,2,3,46,0
1368,33,1,0,1825,7,4,0,2,21,0
1369,57,1,0,1807,32,9,1,9,35,0
1370,36,1,0,1037,48,5,2,6,38,0
1371,35,0,0,229,3,8,1,3,5,1
1372,18,0,0,558,39,4,2,9,49,0
1373,31,1,0,1511,29,7,2,4,12,1
1374,68,0,1,285,24,0,2,4,5,0
1375,64,0,1,1457,22,4,2,8,9,0
1376,67,1,2,946,6,9,2,7,44,0
1377,19,1,0,512,48,0,1,7,9,0
1378,45,1,0,564,24,9,1,10,35,0
1379,66,0,0,1104,40,5,0,7,1,0
1380,67,1,2,1492,23,6,2,10,47,0
1381,47,0,1,897,54,4,0,5,10,0
1382,55,1,0,330,38,0,1,7,46,0
1383,68,0,0,1002,10,5,0,4,39,0
1384,21,1,2,988,16,9,1,8,36,0
1385,18,1,0,550,11,4,2,9,37,0
1386,25,0,0,379,32,5,0,3,48,0
1387,46,0,2,1703,45,9,0,7,35,0
1388,56,0,2,1386,6,6,0,10,17,0
1389,20,0,0,1319,24,6,0,9,13,0
1390,49,0,0,973,33,1,2,1,6,0
1391,27,0,1,709,53,2,1,2,37,0
1392,27,1,0,564,51,5,1,7,48,0
1393,36,0,0,1180,12,2,2,2,32,0
1394,63,1,0,552,56,1,1,7,11,0
1395,51,1,0,999,27,3,0,1,17,0
1396,50,0,0,1659,38,4,2,3,5,0
1397,40,1,1,1306,18,9,1,5,6,0
1398,45,0,0,1448,45,8,2,6,10,0
1399,49,0,0,611,39,2,2,9,33,0
1400,67,1,2,934,55,2,1,9,30,0
1401,24,1,2,1180,13,5,1,3,21,0
1402,46,0,1,317,53,4,2,8,42,0
1403,25,0,1,681,40,5,2,4,17,0
1404,18,1,0,391,30,6,1,7,27,0
1405,20,1,2,790,53,2,2,6,3,0
1406,41,1,0,789,49,4,1,8,29,0
1407,40,1,1,858,41,7,2,6,2,0
1408,25,0,0,306,52,3,2,4,29,0
1409,64,0,1,581,13,9,2,2,49,1
1410,54,0,2,982,34,1,1,7,36,0
1411,20,0,0,589,36,3,0,4,34,0
1412,68,1,2,443,30,1,1,9,37,0
1413,50,1,1,784,25,2,2,9,42,0
1414,45,0,1,1068,2,3,0,7,1,0
1415,64,0,0,667,36,3,0,5,26,0
1416,25,0,2,1065,18,9,2,3,1,1
1417,51,0,0,1133,5,8,1,3,4,1
1418,52,0,0,1761,19,9,0,9,39,0
1419,49,0,0,1433,42,5,0,9,14,0
1420,41,0,0,803,18,8,1,4,46,1
1421,31,0,1,1860,57,3,1,1,18,0
1422,49,0,0,1214,32,8,0,10,34,0
1423,63,1,1,1296,21,8,1,5,1,0
1424,60,0,0,1858,10,5,0,8,22,0
1425,33,1,0,1532,37,4,2,10,16,0
1426,21,1,0,1919,49,2,1,4,22,0
1427,69,0,0,1922,22,4,0,10,16,0
1428,54,0,0,1933,13,2,1,10,28,0
1429,38,1,0,1813,55,4,1,4,28,0
1430,31,1,2,1059,17,4,0,9,22,0
1431,48,0,0,1409,9,1,2,9,6,0
1432,65,1,0,1476,24,8,0,7,25,0
1433,35,0,0,212,44,6,1,10,42,0
1434,24,0,1,498,14,5,0,8,2,0
1435,27,0,1,1299,46,4,1,4,7,0
1436,24,1,0,1274,8,3,0,8,17,0
1437,50,1,0,986,55,7,2,6,35,0
1438,40,0,0,348,37,1,2,3,20,0
1439,38,1,1,1954,19,7,2,7,44,0
1440,36,1,0,321,28,0,2,3,2,0
1441,65,1,0,1434,46,9,0,7,7,0
1442,36,1,0,1503,41,0,2,5,32,0
1443,53,1,0,737,30,2,0,4,49,0
1444,46,1,0,1908,7,4,1,3,19,0
1445,35,1,2,1379,59,5,1,8,12,0
1446,19,0,0,1461,58,3,1,4,9,0
1447,18,1,2,575,26,6,2,8,27,0
1448,64,1,0,281,40,6,2,10,14,0
1449,22,1,0,691,46,1,2,3,2,0
1450,37,1,1,555,54,1,1,10,21,0
1451,28,1,0,1124,46,1,1,9,4,0
1452,59,1,1,1496,11,1,1,6,21,0
1453,19,1,2,1803,14,8,1,5,48,0
1454,20,1,0,1267,21,4,0,5,22,0
1455,40,0,1,1204,8,7,0,3,49,1
1456,29,1,0,1796,3,4,2,2,2,0
1457,37,1,1,322,28,4,2,6,17,0
1458,22,1,0,1572,29,0,1,1,19,0
1459,54,1,1,907,23,5,0,7,40,0
1460,55,0,0,529,18,3,0,5,24,0
1461,47,0,2,1632,35,2,2,4,20,0
1462,26,0,2,1190,13,5,0,9,38,0
1463,51,0,1,522,12,1,2,10,12,0
1464,61,0,1,1334,47,7,1,1,25,1
1465,52,0,1,969,50,0,1,4,23,0
1466,69,0,1,1312,5,8,2,3,34,1
1467,39,0,0,632,39,7,1,6,32,0
1468,61,0,0,909,11,0,1,5,24,0
1469,41,0,0,993,58,9,0,7,42,0
1470,34,0,0,911,59,8,0,1,25,1
1471,27,0,0,1322,11,1,0,5,3,0
1472,47,0,2,738,59,2,0,2,25,0
1473,63,0,0,800,47,1,0,2,28,0
1474,40,0,2,1369,42,7,2,2,12,1
1475,49,0,0,1917,47,1,2,9,26,0
1476,34,1,0,456,31,9,0,10,48,0
1477,67,0,2,1412,31,1,1,3,44,0
1478,68,1,2,1463,13,0,1,4,8,0
1479,34,0,2,1070,14,6,2,5,5,0
1480,31,0,2,1098,49,1,2,4,11,0
1481,26,1,0,1726,45,9,2,4,42,1
1482,57,0,2,1931,42,4,1,5,35,0
1483,19,1,0,1008,25,4,2,10,27,0
1484,62,1,0,876,33,2,1,9,41,0
1485,42,1,0,470,33,2,2,9,44,0
1486,56,0,0,1743,15,2,1,6,38,0
1487,26,0,0,749,16,5,2,3,19,0
1488,39,0,1,1337,44,3,2,6,48,0
1489,60,1,1,1562,58,2,1,10,32,0
1490,63,1,0,767,56,1,2,4,46,0
1491,21,0,0,1185,38,2,0,3,28,0
1492,43,0,0,558,6,3,1,6,36,0
1493,46,0,0,1873,44,5,2,6,18,0
1494,62,0,1,1837,25,3,1,2,10,0
1495,51,0,0,1557,15,7,2,9,32,0
1496,40,1,2,1912,4,2,0,8,18,0
1497,54,1,0,1392,56,2,2,6,12,0
1498,28,1,1,1562,4,2,2,1,8,0
1499,23,0,0,997,30,7,0,2,33,1
1500,35,1,2,1484,34,3,1,4,46,0
1501,38,1,0,1086,27,0,2,7,38,0
1502,59,1,2,1958,31,1,2,9,14,0
1503,53,1,0,1422,56,9,0,10,2,0
1504,58,1,0,410,32,1,1,5,9,0
1505,55,0,1,486,44,2,1,10,44,0
1506,51,1,1,1915,39,5,0,2,5,0
1507,34,0,1,1985,52,7,0,1,34,1
1508,54,0,2,942,9,0,2,10,19,0
1509,42,0,1,1695,41,8,0,1,7,1
1510,55,0,0,1705,8,0,0,5,39,0
1511,29,0,0,1246,14,9,0,7,42,0
1512,40,1,0,1783,33,1,1,9,17,0
1513,59,1,2,1332,23,2,0,9,26,0
1514,39,0,0,495,21,6,2,8,46,0
1515,38,0,0,205,55,8,2,1,27,1
1516,44,0,2,749,12,2,2,5,43,0
1517,48,1,1,880,57,7,0,6,28,0
1518,23,0,0,994,2,8,1,6,20,0
1519,44,1,0,402,13,9,0,4,6,1
1520,57,0,0,524,59,6,0,1,8,1
1521,51,1,0,1024,4,3,2,3,32,0
1522,29,0,0,443,20,3,0,10,19,0
1523,62,1,2,526,50,3,1,4,32,0
1524,24,0,2,1186,51,5,2,4,19,0
1525,27,1,2,1270,48,3,1,4,24,0
1526,62,1,0,960,59,4,1,5,24,0
1527,34,1,1,1814,14,8,1,9,17,0
1528,43,1,0,1845,30,6,0,4,18,1
1529,38,1,0,1236,29,7,0,9,12,0
1530,45,1,1,1106,8,4,0,9,41,0
1531,63,1,0,1603,12,4,0,1,23,0
1532,19,0,0,564,41,6,2,5,48,0
1533,60,0,1,1825,38,7,0,9,18,0
1534,18,0,0,1565,26,8,2,4,16,1
1535,68,0,2,1444,50,1,1,5,16,0
1536,53,0,0,272,2,2,2,4,36,0
1537,68,1,2,1969,55,1,0,2,23,0
1538,43,1,0,1995,40,9,2,10,22,0
1539,46,1,0,1848,56,6,0,2,39,1
1540,38,1,2,1269,14,1,0,2,33,0
1541,28,1,0,1727,6,1,2,1,24,0
1542,57,0,0,473,42,1,2,3,20,0
1543,28,0,0,1778,40,3,1,10,33,0
1544,53,0,0,407,31,0,1,1,31,0
1545,66,0,0,1838,17,1,1,4,40,0
1546,56,1,0,323,25,2,1,1,8,0
1547,57,1,1,1233,32,6,1,4,10,1
1548,52,1,0,1552,12,9,2,3,1,1
1549,51,0,0,1410,49,0,1,9,21,0
1550,64,1,0,742,13,5,2,1,25,0
1551,41,0,0,1891,19,2,1,8,32,0
1552,39,1,1,259,44,2,0,9,46,0
1553,22,1,0,1984,48,3,1,7,46,0
1554,50,0,1,1098,25,3,0,1,10,0
1555,53,1,0,1085,31,6,2,4,48,1
1556,64,1,2,981,59,2,1,10,9,0
1557,37,0,2,641,37,7,2,1,20,1
1558,36,1,1,1440,25,7,1,4,48,1
1559,52,0,2,1110,16,6,2,3,20,1
1560,69,1,2,1225,57,1,1,2,40,0
1561,60,1,0,1759,38,4,1,1,7,0
1562,34,1,0,1941,43,5,0,6,11,0
1563,62,1,1,1031,49,9,2,7,21,0
1564,60,1,0,1207,58,3,2,6,38,0
1565,51,1,0,1934,23,9,2,9,47,0
1566,26,1,2,1579,14,4,2,9,19,0
1567,43,1,0,825,6,8,2,2,46,1
1568,19,0,1,1890,25,6,0,2,15,1
1569,26,0,2,1388,23,1,1,9,6,0
1570,26,1,2,1197,43,0,0,1,10,0
1571,57,1,1,933,12,1,2,5,46,0
1572,34,0,0,290,13,2,2,1,16,0
1573,18,1,0,366,36,1,1,7,45,0
1574,42,1,0,1158,39,2,0,9,11,0
1575,60,0,0,406,34,9,1,6,35,0
1576,57,1,2,1505,6,8,1,2,8,1
1577,59,1,1,1288,38,3,0,6,28,0
1578,42,0,0,715,50,8,1,9,3,0
1579,56,1,0,1380,52,2,0,3,2,0
1580,52,1,1,1984,40,0,0,9,14,0
1581,20,0,0,1992,8,4,2,8,29,0
1582,67,1,0,946,8,9,1,7,47,0
1583,54,0,0,505,40,9,2,8,3,0
1584,61,1,1,594,33,1,1,10,1,0
1585,61,1,2,1297,34,3,1,6,15,0
1586,68,0,2,386,44,1,2,3,20,0
1587,47,0,1,1797,15,1,2,7,22,0
1588,55,1,0,1560,36,2,2,4,34,0
1589,51,0,0,1899,57,4,0,10,33,0
1590,29,0,1,1791,35,3,1,5,9,0
1591,36,1,0,822,46,1,0,8,3,0
1592,54,1,2,929,22,9,1,7,2,0
1593,61,1,1,439,23,1,1,7,4,0
1594,66,0,2,732,40,5,0,8,16,0
1595,34,0,2,340,45,6,0,10,33,0
1596,27,0,1,1488,55,9,1,3,9,1
1597,66,0,1,338,51,5,2,3,40,0
1598,64,1,0,658,22,6,2,2,38,1
1599,29,0,0,269,5,0,2,1,18,0
1600,33,1,0,584,31,5,2,10,16,0
1601,41,0,2,829,13,2,1,6,8,0
1602,36,1,0,397,28,0,2,6,23,0
1603,25,1,2,404,58,7,2,10,36,0
1604,48,1,0,1949,20,3,2,8,3,0
1605,38,0,2,767,33,9,1,6,15,0
1606,34,1,0,1181,16,7,0,6,38,0
1607,40,1,2,1004,29,9,2,1,33,1
1608,54,0,2,1910,23,3,1,7,18,0
1609,33,1,0,1058,24,3,1,7,23,0
1610,23,0,0,1081,34,9,2,10,43,0
1611,25,0,2,1173,7,3,0,9,3,0
1612,42,1,0,839,38,5,0,7,30,0
1613,35,1,0,1654,37,8,0,8,45,0
1614,42,0,1,524,4,4,1,4,17,0
1615,29,1,2,641,34,9,2,9,32,0
1616,32,0,1,1003,42,7,2,1,46,1
1617,43,0,0,487,22,7,1,8,7,0
1618,58,0,0,425,5,3,2,3,39,0
1619,62,1,1,1287,50,9,2,1,14,1
1620,43,0,2,1166,42,8,0,2,15,1
1621,64,1,2,1137,23,8,2,6,44,0
1622,49,1,0,759,54,4,2,5,12,0
1623,27,1,0,913,15,5,1,3,8,0
1624,33,1,0,697,31,4,1,9,16,0
1625,24,0,0,1048,59,2,0,8,41,0
1626,34,1,0,1125,9,7,1,3,34,1
1627,40,0,0,259,43,8,0,2,46,1
1628,43,0,1,1620,58,3,0,8,24,0
1629,38,1,0,456,53,8,2,5,29,0
1630,39,0,2,776,25,8,0,9,16,0
1631,24,0,1,438,25,6,2,1,5,1
1632,31,1,2,237,49,7,0,10,5,0
1633,32,0,0,224,21,2,1,3,30,0
1634,24,0,2,609,9,4,1,5,5,0
1635,26,0,2,660,55,2,1,2,43,0
1636,68,0,2,1794,48,6,0,3,13,1
1637,65,1,2,1187,38,5,0,4,35,0
1638,25,0,1,1640,22,2,2,4,49,0
1639,67,0,2,556,43,8,2,9,25,0
1640,40,0,0,582,23,0,2,1,14,0
1641,46,0,2,1381,49,9,2,9,44,0
1642,35,1,0,768,4,2,0,9,46,0
1643,48,0,1,1656,29,9,0,6,26,0
1644,47,1,0,1271,15,6,2,1,18,1
1645,69,0,0,1551,1,2,0,6,20,0
1646,56,1,1,632,54,2,0,8,34,0
1647,52,1,2,1654,30,1,0,5,7,0
1648,35,1,0,255,29,8,0,5,47,0
1649,59,1,0,776,20,3,2,1,10,0
1650,56,1,1,467,33,9,2,1,15,1
1651,34,0,0,268,41,5,0,8,17,0
1652,31,0,1,1951,44,1,1,5,11,0
1653,48,0,0,1101,36,8,2,8,34,0
1654,41,1,2,1824,22,6,2,10,27,0
1655,52,0,1,1672,13,9,1,2,21,1
1656,61,1,0,992,7,4,2,4,31,0
1657,62,1,0,456,8,6,1,10,4,0
1658,51,0,0,871,28,3,1,9,41,0
1659,20,0,2,689,45,9,0,3,49,1
1660,54,1,2,945,43,6,2,6,17,0
1661,60,1,2,1866,9,1,1,7,49,0
1662,57,0,0,248,25,6,0,3,48,1
1663,43,0,0,1882,56,3,2,1,20,0
1664,40,0,0,515,16,3,0,2,25,0
1665,61,0,0,612,10,0,0,10,40,0
1666,56,1,2,633,11,2,1,7,23,0
1667,32,0,1,1225,31,4,2,7,15,0
1668,66,0,2,1368,12,4,0,1,33,0
1669,21,0,0,1589,31,1,1,10,19,0
1670,46,1,1,619,14,3,1,7,15,0
1671,39,1,2,1796,51,0,0,10,41,0
1672,42,1,1,1784,44,8,0,6,5,0
1673,30,1,2,1043,32,0,1,6,16,0
1674,35,0,0,1667,50,5,0,7,45,0
1675,50,1,0,1115,53,6,0,7,48,0
1676,33,0,2,633,17,2,2,1,32,0
1677,62,0,0,842,35,0,1,10,22,0
1678,59,0,0,1778,1,6,0,5,43,0
1679,61,0,2,256,29,2,1,8,32,0
1680,19,1,2,1785,51,9,2,8,13,0
1681,52,1,2,1163,4,5,1,3,38,0
1682,59,1,0,1176,23,5,1,3,26,0
1683,51,0,0,1401,28,3,1,7,17,0
1684,47,0,2,1516,16,5,2,4,5,0
1685,30,0,1,245,12,9,2,6,49,0
1686,30,0,2,1393,53,3,1,9,33,0
1687,35,0,1,1494,21,7,1,10,27,0
1688,49,1,2,616,45,8,2,2,5,1
1689,49,0,2,1047,17,1,0,2,37,0
1690,52,1,0,338,40,6,2,6,7,0
1691,56,0,2,446,13,8,1,3,48,1
1692,63,0,2,1371,52,8,0,1,18,1
1693,69,1,2,429,58,4,0,2,31,0
1694,46,1,0,991,32,0,0,7,6,0
1695,66,0,2,836,37,5,2,4,2,0
1696,46,0,0,1927,50,7,2,2,13,1
1697,61,0,2,573,15,0,2,8,42,0
1698,33,0,0,1303,12,1,2,4,11,0
1699,61,1,1,1829,49,0,1,4,26,0
1700,64,0,0,937,57,4,0,2,21,0
1701,27,1,0,1288,15,1,1,1,2,0
1702,47,0,0,287,34,9,2,1,40,1
1703,42,1,2,1311,6,9,2,3,20,1
1704,56,1,0,912,17,3,1,6,17,0
1705,37,0,0,1949,48,0,0,7,16,0
1706,22,1,2,1427,49,6,0,9,42,0
1707,18,0,0,1605,57,7,2,5,5,0
1708,47,1,1,800,20,4,2,9,14,0
1709,66,0,1,1699,9,1,2,8,24,0
1710,20,1,2,1796,59,7,2,1,4,1
1711,62,0,0,1829,5,0,0,3,48,0
1712,31,0,2,738,23,6,1,8,24,0
1713,47,1,0,413,33,0,0,9,47,0
1714,67,1,0,273,38,5,1,4,9,0
1715,21,1,0,260,56,5,2,6,3,0
1716,35,1,1,897,14,4,2,4,9,0
1717,54,0,0,1766,17,1,1,9,18,0
1718,42,1,2,1442,57,1,2,2,36,0
1719,65,0,2,211,19,8,0,6,19,0
1720,18,1,0,1013,33,4,2,3,24,0
1721,63,0,0,1638,1,4,2,10,4,0
1722,32,0,1,231,13,6,2,4,9,1
1723,26,0,2,1383,46,5,2,2,33,0
1724,32,0,2,1200,27,1,0,8,1,0
1725,66,1,0,436,6,0,1,10,35,0
1726,41,1,0,1962,59,4,2,8,10,0
1727,21,0,0,1404,6,3,2,1,12,0
1728,29,1,0,757,33,2,0,10,18,0
1729,54,1,0,1564,30,1,0,6,14,0
1730,54,0,1,1681,46,9,0,1,10,1
1731,60,1,0,1303,35,1,2,6,10,0
1732,23,1,0,846,23,3,1,7,18,0
1733,56,1,2,1995,10,1,0,2,24,0
1734,63,0,2,1186,51,3,0,9,1,0
1735,41,1,0,1019,19,2,0,8,30,0
1736,28,0,2,1982,51,8,1,9,15,0
1737,30,1,0,672,28,6,2,10,8,0
1738,51,1,0,1894,23,2,2,4,35,0
1739,42,1,0,1938,4,7,2,4,18,1
1740,24,0,1,311,20,8,0,8,41,0
1741,69,0,0,1515,19,6,2,1,16,1
1742,21,1,0,1854,42,5,0,8,21,0
1743,25,0,0,582,27,3,1,7,15,0
1744,37,1,1,216,57,4,1,7,5,0
1745,46,0,0,692,34,7,2,9,45,0
1746,68,0,0,1554,4,2,0,10,7,0
1747,62,1,0,1125,56,1,0,7,48,0
1748,63,1,0,1962,38,2,2,2,7,0
1749,27,1,2,1709,7,6,1,1,27,1
1750,60,1,2,1629,48,7,1,1,25,1
1751,51,0,0,316,7,0,1,7,22,0
1752,43,0,0,1778,50,6,1,5,48,0
1753,58,0,0,1079,52,8,1,4,13,1
1754,66,1,0,314,26,2,2,5,17,0
1755,20,1,0,1772,26,2,2,10,41,0
1756,23,0,2,1013,54,7,2,10,44,0
1757,22,1,1,1848,19,3,1,6,13,0
1758,22,0,1,1770,9,7,1,10,26,0
1759,64,0,1,843,20,4,2,6,9,0
1760,40,0,2,1559,42,2,2,1,5,0
1761,66,0,2,535,45,3,1,2,39,0
1762,26,0,0,1121,50,3,0,3,33,0
1763,52,1,2,1963,16,7,2,4,4,1
1764,37,1,0,346,54,5,1,6,28,0
1765,66,1,0,321,17,6,1,9,26,0
1766,59,0,2,280,22,8,2,2,4,1
1767,52,0,0,884,13,5,0,8,16,0
1768,67,0,0,1889,12,2,1,9,37,0
1769,35,0,1,861,10,2,2,2,22,0
1770,34,1,0,574,1,2,1,9,36,0
1771,41,1,0,1793,32,9,1,7,38,0
1772,20,0,1,262,30,1,1,9,35,0
1773,49,0,2,703,8,0,1,6,25,0
1774,52,0,2,867,21,9,0,2,8,1
1775,55,1,0,648,22,0,2,8,17,0
1776,30,1,0,1651,18,3,2,10,18,0
1777,64,1,1,1067,2,2,2,9,12,0
1778,42,0,2,1650,48,4,2,8,33,0
1779,26,0,2,1644,44,8,2,2,23,1
1780,21,1,0,1545,9,7,0,8,12,0
1781,31,0,0,879,3,8,1,3,11,1
1782,54,1,1,1389,54,4,1,3,13,0
1783,51,0,0,1820,26,7,2,9,35,0
1784,28,1,2,1872,21,3,1,9,27,0
1785,58,0,0,660,30,4,1,9,25,0
1786,20,1,2,658,28,2,1,4,40,0
1787,45,1,1,1412,36,4,2,7,3,0
1788,46,1,2,663,26,2,2,8,49,0
1789,26,1,0,1111,34,4,0,5,25,0
1790,20,1,2,578,8,4,2,1,45,0
1791,42,1,2,1225,10,5,0,9,10,0
1792,51,0,0,1841,48,8,2,6,17,0
1793,29,0,1,563,55,0,1,3,3,0
1794,59,0,2,271,43,9,0,3,45,1
1795,26,1,1,1650,50,5,0,10,22,0
1796,32,1,2,837,54,0,0,1,38,0
1797,57,0,0,1393,14,5,2,8,14,0
1798,42,1,0,1428,40,1,0,2,27,0
1799,22,1,0,536,55,7,2,1,42,1
1800,28,1,1,1695,15,2,0,7,20,0
1801,51,1,2,394,17,9,2,9,48,0
1802,41,1,2,1893,53,5,0,6,18,0
1803,32,0,0,1211,18,5,1,8,13,0
1804,55,0,0,852,32,3,1,8,42,0
1805,25,0,2,1498,38,4,0,9,6,0
1806,22,0,0,206,23,1,2,7,10,0
1807,65,0,0,1104,46,9,2,9,37,0
1808,43,1,2,1178,23,9,2,9,29,0
1809,35,1,0,765,35,7,1,1,6,1
